query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10115637.1524790	12179	8	12173	+	OX387719.1	33329425	35022	47108	8724	12173	60	8724
ERR10115637.879732	11036	4	11035	+	OX387718.1	34891842	34858793	34869823	8723	11031	60	8723
ERR10115637.504103	9146	9	9137	-	OX387718.1	34891842	34288	43386	8715	9128	60	8715
ERR10115637.979842	10304	4	10301	-	OX387716.1	110195567	110149781	110159780	8714	10348	0	8714
ERR10115637.665429	10004	2	10004	-	OX387716.1	110195567	28501	38504	8707	10003	60	8707
ERR10115637.1087480	9117	8	9113	-	OX387719.1	33329425	33317622	33326726	8701	9107	11	8701
ERR10115637.1676608	8913	7	8905	+	OX387716.1	110195567	110153241	110162134	8699	8898	0	8699
ERR10115637.1202412	9093	1	9093	-	OX387719.1	33329425	33316176	33325262	8671	9094	11	8671
ERR10115637.1481878	11984	97	11977	-	OX387715.1	122962308	122950392	122962282	8670	11905	17	8670
ERR10115637.180550	9465	6	9461	-	OX387716.1	110195567	110145148	110154605	8668	9468	0	8668
ERR10115637.1679764	9105	6	9101	-	OX387715.1	122962308	122914015	122923191	8665	9187	0	8665
ERR10115637.431094	13225	268	13219	-	OX387718.1	34891842	4182	16472	8657	12960	60	8657
ERR10115637.360229	11610	2	11603	+	OX387719.1	33329425	29807	41406	8649	11601	60	8649
ERR10115637.72545	9680	9	9680	-	OX387716.1	110195567	110183896	110193567	8641	9699	26	8641
ERR10115637.1644798	9207	7	9204	+	OX387719.1	33329425	33280173	33289374	8634	9203	60	8634
ERR10115637.718333	8834	8	8824	-	OX387719.1	33329425	48296	57111	8612	8826	60	8612
ERR10115637.750228	10469	11	10170	-	OX387718.1	34891842	24846	35006	8611	10160	60	8611
ERR10115637.1756529	10516	2	10507	+	OX387719.1	33329425	33305986	33316491	8610	10505	60	8610
ERR10115637.1645929	8615	6	8615	-	OX387718.1	34891842	34833389	34841998	8609	8609	60	8609
ERR10115637.23989	9934	57	9932	+	OX387717.1	78174148	78136673	78146549	8600	9876	60	8600
ERR10115637.669091	9523	13	9520	-	OX387718.1	34891842	34837401	34846907	8598	9507	60	8598
ERR10115637.614392	9162	4	9147	+	OX387719.1	33329425	33285671	33294794	8590	9145	60	8590
ERR10115637.542246	9314	9	9307	+	OX387716.1	110195567	20192	29484	8580	9304	56	8580
ERR10115637.79213	10261	24	10260	+	OX387719.1	33329425	26119	35943	8579	10258	6	8579
ERR10115637.1458945	8844	7	8811	+	OX387717.1	78174148	78126904	78135708	8570	8804	60	8570
ERR10115637.319215	9534	5	9534	+	OX387718.1	34891842	34866144	34875744	8570	9609	10	8570
ERR10115637.1678274	9733	0	9724	+	OX387717.1	78174148	13684	23682	8563	10022	24	8563
ERR10115637.1106771	8581	6	8572	-	OX387719.1	33329425	33292527	33301094	8552	8567	60	8552
ERR10115637.344833	11745	7	11742	-	OX387719.1	33329425	30850	42584	8550	11737	60	8550
ERR10115637.1531195	9403	8	9392	+	OX387719.1	33329425	17331	26692	8530	9408	0	8530
ERR10115637.429035	9502	0	9495	-	OX387715.1	122962308	122922958	122932448	8526	9530	22	8526
ERR10115637.350360	8792	7	8791	+	OX387718.1	34891842	36854	45639	8521	8785	60	8521
ERR10115637.1216907	8976	9	8970	-	OX387718.1	34891842	44606	53567	8520	8961	60	8520
ERR10115637.1547569	15004	5257	15003	+	OX387716.1	110195567	726	10305	8519	9746	0	8519
ERR10115637.1647151	9153	32	9153	-	OX387719.1	33329425	33281633	33290745	8519	9128	60	8519
ERR10115637.1149638	10988	4	10986	-	OX387716.1	110195567	12748	23688	8511	10982	60	8511
ERR10115637.882642	10303	7	10299	+	OX387717.1	78174148	78134806	78145094	8506	10292	60	8506
ERR10115637.856018	9072	9	9070	+	OX387715.1	122962308	122932820	122941880	8505	9061	6	8505
ERR10115637.1800497	9055	4	9049	+	OX387719.1	33329425	434	9460	8501	9054	0	8501
ERR10115637.798663	12674	91	12666	+	OX387718.1	34891842	22141	34714	8495	12587	60	8495
ERR10115637.76507	9267	15	9261	+	OX387719.1	33329425	8110	17139	8493	9271	0	8493
ERR10115637.446880	8894	1	8886	-	OX387717.1	78174148	20223	29110	8493	8891	58	8493
ERR10115637.1198639	9826	1	9825	+	OX387719.1	33329425	33314082	33323876	8490	9851	24	8490
ERR10115637.1791180	11679	3	11675	-	OX387719.1	33329425	33292	44963	8489	11673	60	8489
ERR10115637.471381	8620	9	8616	-	OX387719.1	33329425	46057	54660	8485	8607	60	8485
ERR10115637.708618	8976	8	8975	-	OX387719.1	33329425	33320245	33329213	8481	8971	8	8481
ERR10115637.673254	9282	14	9276	+	OX387717.1	78174148	78160217	78169477	8480	9297	11	8480
ERR10115637.1024555	10374	7	10373	-	OX387719.1	33329425	33306691	33317055	8471	10366	60	8471
ERR10115637.1398715	8694	25	8691	-	OX387717.1	78174148	78126980	78135646	8469	8666	60	8469
ERR10115637.235120	8760	3	8756	-	OX387715.1	122962308	122924327	122933079	8467	8755	5	8467
ERR10115637.925525	8603	7	8597	+	OX387719.1	33329425	33288523	33297115	8463	8592	60	8463
ERR10115637.1685115	8840	2	8837	-	OX387719.1	33329425	19956	28789	8461	8843	1	8461
ERR10115637.973485	10691	46	10683	+	OX387718.1	34891842	24240	34854	8457	10637	60	8457
ERR10115637.1884261	9638	9	9457	+	OX387716.1	110195567	110186076	110195561	8456	9499	20	8456
ERR10115637.1691928	9183	1	8824	+	OX387717.1	78174148	26774	35611	8454	8838	59	8454
ERR10115637.1867116	9933	193	9928	-	OX387715.1	122962308	122918126	122928228	8453	10138	0	8453
ERR10115637.1711954	8964	14	8963	-	OX387719.1	33329425	33287674	33296613	8448	8952	60	8448
ERR10115637.324108	9655	6	9645	-	OX387719.1	33329425	33293027	33302518	8427	9650	60	8427
ERR10115637.1875653	8611	6	8602	+	OX387717.1	78174148	3620	12210	8407	8597	0	8407
ERR10115637.306666	8871	9	8871	-	OX387719.1	33329425	33318685	33327527	8406	8862	9	8406
ERR10115637.56467	9351	0	9347	-	OX387716.1	110195567	47632	56979	8387	9347	60	8387
ERR10115637.1818372	8862	1	8859	-	OX387718.1	34891842	42409	51267	8386	8858	60	8386
ERR10115637.1918263	9745	1	9742	+	OX387717.1	78174148	78130044	78139786	8383	9742	60	8383
ERR10115637.319371	9369	8	9369	+	OX387717.1	78174148	13376	22738	8375	9362	3	8375
ERR10115637.1359328	12867	116	12867	+	OX387716.1	110195567	1456	14337	8372	12903	3	8372
ERR10115637.250557	8963	7	8962	-	OX387719.1	33329425	10614	19551	8372	8956	4	8372
ERR10115637.237641	10159	6	10155	-	OX387718.1	34891842	34857642	34867791	8361	10149	60	8361
ERR10115637.982152	8773	2	8768	+	OX387719.1	33329425	21116	29844	8361	8766	2	8361
ERR10115637.593133	10027	4	10004	+	OX387718.1	34891842	34855655	34865657	8357	10004	60	8357
ERR10115637.572610	8939	0	8939	+	OX387719.1	33329425	10607	19529	8356	8941	4	8356
ERR10115637.259016	8575	6	8569	-	OX387718.1	34891842	34144	42707	8353	8563	60	8353
ERR10115637.159400	8627	9	8620	+	OX387719.1	33329425	14006	22618	8352	8612	6	8352
ERR10115637.482131	9565	3	9558	-	OX387719.1	33329425	15751	25218	8349	9579	0	8349
ERR10115637.1238830	8878	9	8874	-	OX387715.1	122962308	122905527	122914392	8328	8865	18	8328
ERR10115637.999496	9629	7	9627	+	OX387715.1	122962308	122920258	122930126	8327	10019	0	8327
ERR10115637.148677	8543	5	8543	+	OX387717.1	78174148	36652	45188	8326	8538	0	8326
ERR10115637.983498	9674	74	9666	+	OX387718.1	34891842	34848030	34857545	8322	9605	60	8322
ERR10115637.1144771	9548	2	9295	-	OX387718.1	34891842	25524	34817	8317	9293	60	8317
ERR10115637.1314108	8866	2	8753	+	OX387715.1	122962308	122926540	122935279	8315	8756	4	8315
ERR10115637.110390	12137	2316	12087	-	OX387715.1	122962308	122950495	122960297	8307	9817	12	8307
ERR10115637.1057544	9589	11	9582	-	OX387719.1	33329425	33302609	33312179	8307	9571	60	8307
ERR10115637.73814	9023	9	9020	-	OX387716.1	110195567	110183625	110192637	8305	9016	25	8305
ERR10115637.1065739	8672	8	8670	-	OX387717.1	78174148	20213	28874	8296	8664	50	8296
ERR10115637.74691	8626	5	8618	-	OX387718.1	34891842	28741	37354	8281	8613	60	8281
ERR10115637.856204	8551	9	8550	+	OX387719.1	33329425	13790	22327	8281	8541	6	8281
ERR10115637.1084953	12934	3557	12933	-	OX387715.1	122962308	122918617	122935279	8278	16726	3	8278
ERR10115637.619702	9662	0	9655	+	OX387717.1	78174148	78129580	78139246	8266	9668	60	8266
ERR10115637.197444	9126	8	9122	-	OX387717.1	78174148	78156205	78165280	8260	9118	7	8260
ERR10115637.136962	8893	0	8887	-	OX387719.1	33329425	3270	12178	8256	8917	0	8256
ERR10115637.297306	9864	4	9862	+	OX387716.1	110195567	110157298	110169824	8255	12846	1	8255
ERR10115637.1167720	9242	9	9242	-	OX387716.1	110195567	110172973	110182229	8247	9285	6	8247
ERR10115637.1059370	9310	0	9301	-	OX387716.1	110195567	8082	17366	8247	9303	16	8247
ERR10115637.1465344	10001	6	9995	-	OX387716.1	110195567	10261	20250	8246	9990	25	8246
ERR10115637.1684240	8685	32	8680	-	OX387718.1	34891842	34851881	34860524	8246	8648	60	8246
ERR10115637.1597204	9032	0	8864	-	OX387716.1	110195567	8495	17997	8240	9503	0	8240
ERR10115637.481584	9494	7	9486	-	OX387715.1	122962308	122919281	122929019	8230	9875	0	8230
ERR10115637.659273	8560	0	8555	+	OX387715.1	122962308	39052	47598	8228	8557	5	8228
ERR10115637.119459	8607	8	8598	-	OX387719.1	33329425	4681	13275	8228	8594	0	8228
ERR10115637.533491	8312	5	8310	-	OX387718.1	34891842	47180	55497	8225	8317	60	8225
ERR10115637.1195572	9523	5	9520	-	OX387716.1	110195567	27731	37247	8224	9516	60	8224
ERR10115637.1920257	8327	6	8322	-	OX387719.1	33329425	47135	55444	8211	8320	60	8211
ERR10115637.680649	10069	9	9753	-	OX387718.1	34891842	24846	34591	8190	9745	60	8190
ERR10115637.1354666	9498	2	9489	-	OX387716.1	110195567	110149423	110158606	8182	9515	0	8182
ERR10115637.1227335	8443	0	8443	-	OX387718.1	34891842	34836087	34844501	8180	8443	60	8180
ERR10115637.1373365	8621	7	8614	-	OX387719.1	33329425	15645	24227	8178	8610	0	8178
ERR10115637.310404	8711	7	8702	+	OX387719.1	33329425	26358	35050	8163	8695	33	8163
ERR10115637.1152300	8879	8	8628	+	OX387717.1	78174148	78162574	78171194	8157	8621	13	8157
ERR10115637.1449769	8581	13	8565	+	OX387716.1	110195567	1555	9999	8153	8553	0	8153
ERR10115637.258394	9783	8	9757	+	OX387717.1	78174148	78131022	78140780	8124	9763	60	8124
ERR10115637.1708907	9226	19	9224	-	OX387715.1	122962308	14523	23333	8121	9228	0	8121
ERR10115637.913456	8842	2	8836	-	OX387717.1	78174148	78156423	78165254	8119	8837	6	8119
ERR10115637.1886271	8919	11	8919	-	OX387716.1	110195567	47800	56706	8111	8908	60	8111
ERR10115637.862150	8491	4	8483	-	OX387717.1	78174148	78160335	78168815	8101	8484	11	8101
ERR10115637.115928	8680	4	8659	-	OX387715.1	122962308	122922626	122931275	8100	8660	23	8100
ERR10115637.775896	8446	8	8446	+	OX387716.1	110195567	6487	14816	8092	8439	5	8092
ERR10115637.1273009	16716	5884	16716	-	OX387717.1	78174148	78162133	78171184	8090	10910	3	8090
ERR10115637.1572916	8298	8	8293	-	OX387717.1	78174148	37428	45712	8081	8286	0	8081
ERR10115637.33170	8277	3	8273	-	OX387716.1	110195567	110161088	110169367	8080	8279	0	8080
ERR10115637.151513	9893	6	9886	-	OX387718.1	34891842	34843591	34853468	8078	9881	60	8078
ERR10115637.648373	10318	9	10316	+	OX387719.1	33329425	37321	47626	8071	10313	60	8071
ERR10115637.374996	8675	3	8669	-	OX387715.1	122962308	122911167	122919916	8067	8780	2	8067
ERR10115637.810623	21925	3726	21924	-	OX387718.1	34891842	5132	23173	8066	19336	45	8066
ERR10115637.215225	9497	59	9494	-	OX387718.1	34891842	34877560	34886987	8061	9446	11	8061
ERR10115637.1088537	9233	214	9224	+	OX387716.1	110195567	110172634	110181646	8058	9016	6	8058
ERR10115637.143542	8711	35	8705	-	OX387719.1	33329425	33301774	33310443	8045	8670	60	8045
ERR10115637.1180477	9522	1	9515	-	OX387718.1	34891842	34839577	34849091	8043	9514	60	8043
ERR10115637.47208	8319	2	8316	+	OX387715.1	122962308	29127	37440	8042	8315	3	8042
ERR10115637.1768355	8561	4	8560	-	OX387719.1	33329425	46271	54888	8040	8620	60	8040
ERR10115637.140091	9561	7	9549	-	OX387718.1	34891842	34845784	34855324	8035	9542	60	8035
ERR10115637.1102275	9266	4	9263	-	OX387716.1	110195567	110137438	110147541	8029	10167	1	8029
ERR10115637.1172498	9602	700	9595	-	OX387715.1	122962308	122933823	122942672	8025	8896	5	8025
ERR10115637.1818637	8947	8	8941	+	OX387716.1	110195567	9263	18195	8025	8935	13	8025
ERR10115637.1557952	9276	41	9274	-	OX387719.1	33329425	29385	38616	8022	9233	60	8022
ERR10115637.1355796	10392	9	10388	-	OX387715.1	122962308	122945497	122954951	8007	10389	0	8007
ERR10115637.265527	12967	6	9879	-	OX387716.1	110195567	16254	27146	7994	10896	41	7994
ERR10115637.148770	8573	4	8572	-	OX387717.1	78174148	78116512	78125053	7972	8568	60	7972
ERR10115637.1174444	10280	1162	10276	+	OX387718.1	34891842	6	9122	7964	9116	7	7964
ERR10115637.20869	9352	29	9349	-	OX387717.1	78174148	78155168	78164446	7962	9331	13	7962
ERR10115637.1397671	8272	2	8267	+	OX387716.1	110195567	33537	41802	7962	8265	60	7962
ERR10115637.1143637	8108	3	8099	-	OX387716.1	110195567	45840	53936	7956	8096	60	7956
ERR10115637.360810	8427	7	8418	-	OX387717.1	78174148	43788	52002	7954	8413	2	7954
ERR10115637.881087	8499	2	8494	+	OX387715.1	122962308	122916395	122924872	7939	8497	21	7939
ERR10115637.1495003	8889	4	8885	+	OX387719.1	33329425	8044	16655	7923	8897	0	7923
ERR10115637.1810792	8162	1	8160	-	OX387715.1	122962308	122910786	122919013	7921	8233	2	7921
ERR10115637.377006	15588	5199	15586	-	OX387715.1	122962308	122907231	122916799	7918	10401	0	7918
ERR10115637.1488697	8421	6	8399	-	OX387717.1	78174148	78158362	78166752	7908	8405	8	7908
ERR10115637.963447	7931	6	7927	-	OX387719.1	33329425	33290051	33297974	7906	7923	60	7906
ERR10115637.126434	10126	8	10081	-	OX387719.1	33329425	37320	47392	7894	10073	60	7894
ERR10115637.1254437	9522	5	9475	-	OX387718.1	34891842	34845307	34854777	7881	9470	60	7881
ERR10115637.711007	9431	3	9422	-	OX387716.1	110195567	110171537	110180973	7879	9437	9	7879
ERR10115637.189012	8322	5	8317	-	OX387719.1	33329425	33320833	33329137	7877	8312	9	7877
ERR10115637.693253	8219	5	8217	-	OX387717.1	78174148	20526	28725	7870	8214	50	7870
ERR10115637.1634720	14545	8	12782	-	OX387718.1	34891842	21085	33853	7868	12775	60	7868
ERR10115637.1158297	9504	2	9496	+	OX387718.1	34891842	34863671	34873240	7859	9570	32	7859
ERR10115637.864645	8058	0	8055	-	OX387716.1	110195567	35768	43823	7859	8055	60	7859
ERR10115637.249854	8293	4	8225	-	OX387716.1	110195567	33524	41755	7854	8232	60	7854
ERR10115637.417879	10452	1957	10445	-	OX387717.1	78174148	78162734	78171184	7854	8551	7	7854
ERR10115637.1581629	9683	9	9676	+	OX387718.1	34891842	1766	11431	7848	9669	41	7848
ERR10115637.863447	8853	9	8848	-	OX387718.1	34891842	34853183	34862021	7841	8839	60	7841
ERR10115637.406296	12553	0	9932	-	OX387716.1	110195567	16139	27024	7839	10946	43	7839
ERR10115637.231078	8062	9	8061	-	OX387718.1	34891842	26965	35014	7828	8052	60	7828
ERR10115637.1294228	8119	6	8119	-	OX387717.1	78174148	43307	51415	7823	8114	6	7823
ERR10115637.282669	10851	9	10843	+	OX387719.1	33329425	31073	41907	7816	10834	60	7816
ERR10115637.375818	8088	7	8062	-	OX387717.1	78174148	78123759	78131815	7801	8057	60	7801
ERR10115637.1343455	8222	0	8217	+	OX387719.1	33329425	33317696	33325904	7788	8219	11	7788
ERR10115637.94506	9208	9	9206	-	OX387716.1	110195567	110140223	110149415	7774	9197	12	7774
ERR10115637.1813925	16412	8	16073	+	OX387718.1	34891842	5911	21982	7772	16084	60	7772
ERR10115637.958087	12741	2875	12740	+	OX387716.1	110195567	16139	26954	7768	10881	43	7768
ERR10115637.279268	10194	1	10189	+	OX387716.1	110195567	14685	24849	7767	10194	60	7767
ERR10115637.362440	8546	8	8546	+	OX387717.1	78174148	11402	19943	7754	8541	0	7754
ERR10115637.1828227	9116	0	9113	-	OX387715.1	122962308	122929429	122937908	7742	9131	0	7742
ERR10115637.767368	7979	9	7970	+	OX387718.1	34891842	32193	40155	7734	7962	60	7734
ERR10115637.121489	11921	217	11847	-	OX387718.1	34891842	5815	17445	7729	11630	60	7729
ERR10115637.1179042	9814	3	9805	+	OX387718.1	34891842	4992	14794	7728	9802	60	7728
ERR10115637.780520	11911	52	11911	+	OX387718.1	34891842	21967	33822	7725	11859	60	7725
ERR10115637.216411	9908	163	9907	+	OX387716.1	110195567	15857	25600	7725	9745	60	7725
ERR10115637.1385174	7944	7	7938	+	OX387717.1	78174148	20186	28118	7721	7932	48	7721
ERR10115637.528190	8400	22	8393	+	OX387716.1	110195567	110173149	110181518	7719	8371	6	7719
ERR10115637.57593	7816	3	7809	+	OX387719.1	33329425	33293831	33301651	7711	7822	60	7711
ERR10115637.601013	7831	7	7830	-	OX387718.1	34891842	46656	54479	7707	7823	60	7707
ERR10115637.1260210	8751	0	8748	+	OX387719.1	33329425	10319	18500	7690	8760	0	7690
ERR10115637.1892840	8496	6	8491	-	OX387716.1	110195567	48060	56533	7666	8486	60	7666
ERR10115637.950064	8207	35	8205	+	OX387716.1	110195567	33053	41221	7647	8170	60	7647
ERR10115637.1165220	8473	1	8465	+	OX387718.1	34891842	34847334	34855790	7641	8468	60	7641
ERR10115637.328412	8013	7	8010	-	OX387717.1	78174148	78128208	78136213	7640	8005	60	7640
ERR10115637.1577362	8333	2	8325	-	OX387719.1	33329425	18555	26871	7639	8333	0	7639
ERR10115637.236533	8500	4	8499	+	OX387717.1	78174148	78139833	78148367	7634	8538	60	7634
ERR10115637.184923	12620	17	9993	+	OX387717.1	78174148	78162968	78171184	7633	10036	3	7633
ERR10115637.1430255	8504	3	8500	+	OX387716.1	110195567	30763	39263	7620	8501	60	7620
ERR10115637.1584224	8782	7	8776	-	OX387719.1	33329425	28774	37538	7619	8769	38	7619
ERR10115637.1817374	10408	8	10401	+	OX387719.1	33329425	35158	45534	7607	10395	60	7607
ERR10115637.589097	7864	7	7856	-	OX387715.1	122962308	122914155	122922002	7602	7852	7	7602
ERR10115637.461637	8808	126	8800	-	OX387718.1	34891842	34867527	34876260	7601	8754	8	7601
ERR10115637.1324082	8234	9	8232	-	OX387719.1	33329425	33313361	33321577	7598	8225	25	7598
ERR10115637.999599	8553	0	8548	+	OX387718.1	34891842	34867001	34875625	7597	8632	11	7597
ERR10115637.438788	7681	3	7674	+	OX387716.1	110195567	37031	44700	7594	7671	60	7594
ERR10115637.1624782	9799	24	9799	+	OX387717.1	78174148	78132538	78142229	7588	9776	60	7588
ERR10115637.489646	7984	21	7978	-	OX387715.1	122962308	32881	40841	7587	7960	6	7587
ERR10115637.51150	8297	4	8295	+	OX387717.1	78174148	78128766	78137062	7586	8297	60	7586
ERR10115637.1321164	7997	5	7996	-	OX387715.1	122962308	122909446	122917440	7583	7995	5	7583
ERR10115637.1360069	8111	6	8106	+	OX387715.1	122962308	122929265	122937360	7575	8100	7	7575
ERR10115637.656552	7824	23	7815	+	OX387719.1	33329425	33288474	33296272	7572	7802	60	7572
ERR10115637.1809549	7888	3	7888	+	OX387719.1	33329425	14153	22038	7566	7885	2	7566
ERR10115637.1065754	22071	5388	22062	+	OX387718.1	34891842	17087	33669	7561	16928	60	7561
ERR10115637.712883	9247	0	9244	+	OX387718.1	34891842	34843422	34852664	7557	9244	60	7557
ERR10115637.1225305	7808	0	7804	-	OX387718.1	34891842	38554	46358	7553	7804	60	7553
ERR10115637.1240169	8030	8	8023	-	OX387718.1	34891842	39360	47378	7528	8019	60	7528
ERR10115637.1778898	11889	2	9075	-	OX387719.1	33329425	25759	34611	7526	9121	3	7526
ERR10115637.824066	9964	4	9594	+	OX387718.1	34891842	5815	15351	7525	9590	60	7525
ERR10115637.422092	8465	42	8458	-	OX387716.1	110195567	21683	30112	7515	8437	60	7515
ERR10115637.288249	8004	4	7999	-	OX387717.1	78174148	78116877	78124870	7515	7995	60	7515
ERR10115637.92035	11467	798	10988	+	OX387718.1	34891842	5815	15696	7512	10192	60	7512
ERR10115637.1777032	8008	4	7997	+	OX387716.1	110195567	110162605	110170393	7509	7995	0	7509
ERR10115637.454527	8232	99	8227	-	OX387717.1	78174148	78166027	78174140	7504	8136	16	7504
ERR10115637.15390	7536	1	7532	-	OX387718.1	34891842	34834829	34842361	7491	7533	60	7491
ERR10115637.1204197	7734	1	7730	+	OX387717.1	78174148	78145057	78152786	7484	7729	40	7484
ERR10115637.1793540	14271	16	14242	+	OX387718.1	34891842	6595	20834	7482	14274	60	7482
ERR10115637.923835	7900	4	7897	-	OX387719.1	33329425	33321524	33329412	7481	7893	9	7481
ERR10115637.1186804	9178	9	9170	-	OX387718.1	34891842	34858793	34867954	7473	9163	60	7473
ERR10115637.1695991	8135	10	8129	-	OX387716.1	110195567	110152836	110160642	7462	8135	0	7462
ERR10115637.962704	8070	5	8062	+	OX387719.1	33329425	3412	11461	7461	8075	0	7461
ERR10115637.1557367	8555	5	8552	+	OX387716.1	110195567	25729	34275	7459	8548	60	7459
ERR10115637.1002733	7587	7	7586	-	OX387719.1	33329425	33290879	33298451	7459	7584	60	7459
ERR10115637.676219	7777	5	7771	-	OX387716.1	110195567	5435	13095	7448	7766	3	7448
ERR10115637.1615272	7851	5	7844	+	OX387716.1	110195567	1913	9734	7448	7847	1	7448
ERR10115637.261333	7730	6	7722	+	OX387718.1	34891842	30190	37906	7434	7716	60	7434
ERR10115637.1064892	7952	8	7951	-	OX387719.1	33329425	17230	25146	7430	7946	0	7430
ERR10115637.391475	7713	9	7711	-	OX387719.1	33329425	6904	14606	7430	7703	1	7430
ERR10115637.1332312	7804	2	7804	-	OX387717.1	78174148	78122685	78130478	7421	7802	60	7421
ERR10115637.1446404	8129	3	7970	-	OX387718.1	34891842	34876425	34884390	7410	7971	9	7410
ERR10115637.1492363	7882	26	7878	+	OX387717.1	78174148	78148738	78156591	7407	7858	21	7407
ERR10115637.1111308	7663	5	7663	-	OX387719.1	33329425	13460	21117	7398	7658	5	7398
ERR10115637.365479	7619	2	7617	+	OX387718.1	34891842	34849885	34857500	7397	7615	60	7397
ERR10115637.912179	12033	765	12026	+	OX387715.1	122962308	175	11324	7391	11460	10	7391
ERR10115637.1501148	7482	3	7473	-	OX387718.1	34891842	47373	54841	7380	7470	60	7380
ERR10115637.1595345	16228	8	15188	-	OX387718.1	34891842	17969	33147	7377	15183	60	7377
ERR10115637.664192	7759	1	7751	+	OX387715.1	122962308	122913314	122921106	7376	7822	0	7376
ERR10115637.1862604	14017	4280	14010	-	OX387715.1	122962308	122907891	122916799	7369	9740	1	7369
ERR10115637.497712	7507	2	7503	-	OX387718.1	34891842	36165	43666	7358	7501	60	7358
ERR10115637.1791039	7501	4	7495	-	OX387718.1	34891842	37849	45339	7355	7491	60	7355
ERR10115637.1034389	7450	9	7444	-	OX387716.1	110195567	37701	45129	7349	7435	60	7349
ERR10115637.1898501	9002	2	8995	-	OX387716.1	110195567	26631	35542	7331	8995	60	7331
ERR10115637.1840204	8376	7	8376	+	OX387715.1	122962308	122935768	122944119	7330	8369	8	7330
ERR10115637.793444	7789	1	7786	-	OX387717.1	78174148	78157851	78165625	7329	7793	6	7329
ERR10115637.1459781	7791	2	7787	+	OX387719.1	33329425	2827	10599	7329	7789	0	7329
ERR10115637.1232321	8309	0	8304	+	OX387715.1	122962308	39036	46764	7317	8309	0	7317
ERR10115637.724245	7771	129	7763	-	OX387719.1	33329425	18187	25808	7315	7634	0	7315
ERR10115637.1918283	7768	24	7766	-	OX387719.1	33329425	33280718	33288451	7315	7745	60	7315
ERR10115637.1566661	7887	5	7878	-	OX387716.1	110195567	4313	12041	7309	7879	0	7309
ERR10115637.515983	13732	5682	13723	+	OX387717.1	78174148	7818	16172	7301	8369	0	7301
ERR10115637.339301	8087	3	8084	+	OX387719.1	33329425	40363	48443	7293	8082	60	7293
ERR10115637.1119167	7539	4	7533	+	OX387716.1	110195567	34961	42490	7293	7529	60	7293
ERR10115637.1276913	7941	0	7933	+	OX387716.1	110195567	110177094	110185027	7288	7935	12	7288
ERR10115637.1094942	7823	2	7817	+	OX387715.1	122962308	122930399	122938206	7285	7816	10	7285
ERR10115637.830330	7554	8	7553	+	OX387719.1	33329425	17078	24625	7284	7547	0	7284
ERR10115637.1804282	8392	1	8385	-	OX387716.1	110195567	27307	35686	7264	8384	60	7264
ERR10115637.1087566	7534	6	7532	-	OX387718.1	34891842	31707	39230	7261	7526	60	7261
ERR10115637.440582	8237	0	8210	-	OX387718.1	34891842	34847252	34855447	7259	8215	60	7259
ERR10115637.1085211	7764	36	7755	-	OX387717.1	78174148	78148884	78156591	7256	7727	17	7256
ERR10115637.1505560	7487	3	7482	-	OX387719.1	33329425	48982	56453	7250	7490	60	7250
ERR10115637.154172	8505	0	8503	+	OX387718.1	34891842	34854807	34863272	7245	8508	60	7245
ERR10115637.1514249	7669	5	7669	-	OX387717.1	78174148	78141436	78149092	7239	7665	60	7239
ERR10115637.1059573	8949	5	8944	-	OX387718.1	34891842	34861689	34870689	7238	9011	60	7238
ERR10115637.320986	17294	1353	17274	-	OX387718.1	34891842	6972	23025	7237	16059	60	7237
ERR10115637.1730360	8500	9	8409	-	OX387717.1	78174148	78136869	78145268	7234	8401	60	7234
ERR10115637.1626963	7653	9	7636	-	OX387717.1	78174148	78120404	78128033	7232	7629	60	7232
ERR10115637.1108044	9050	4	9043	+	OX387716.1	110195567	17405	26398	7230	9039	57	7230
ERR10115637.1546053	7753	6	7746	-	OX387715.1	122962308	122933697	122941441	7201	7745	6	7201
ERR10115637.1551929	8860	5	8855	-	OX387717.1	78174148	78133887	78142733	7197	8850	60	7197
ERR10115637.15150	7611	7	7602	+	OX387717.1	78174148	78142086	78149675	7195	7595	60	7195
ERR10115637.1251026	7387	1	7383	-	OX387719.1	33329425	33280434	33287811	7192	7384	60	7192
ERR10115637.1723565	10685	1	10677	-	OX387719.1	33329425	33203	43846	7188	10687	60	7188
ERR10115637.1711062	14658	51	13932	+	OX387718.1	34891842	7130	21009	7186	13883	60	7186
ERR10115637.1331502	12986	9	12489	-	OX387718.1	34891842	20767	33123	7174	12483	60	7174
ERR10115637.595286	7428	5	7419	-	OX387719.1	33329425	33275352	33282766	7168	7414	60	7168
ERR10115637.509862	8402	16	8395	-	OX387718.1	34891842	34856455	34864834	7163	8379	60	7163
ERR10115637.1114454	7816	1	7659	+	OX387717.1	78174148	78156389	78164052	7132	7663	2	7132
ERR10115637.1550218	7701	18	7698	-	OX387715.1	122962308	122934919	122942600	7104	7681	4	7104
ERR10115637.1389849	7382	9	7376	-	OX387719.1	33329425	33272626	33279992	7101	7367	60	7101
ERR10115637.1702808	7436	0	7428	-	OX387718.1	34891842	34850745	34858172	7095	7428	60	7095
ERR10115637.548123	8647	5	8645	-	OX387716.1	110195567	110139978	110148630	7090	8667	9	7090
