query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
SRR29535114.1406816	1174	33	1149	+	LF10_chr2	50269664	50225294	50226437	618	1147	60	tp:A:P	cm:i:52	s1:i:600	s2:i:0	dv:f:0.0166
SRR29535114.1406935	814	98	709	-	LF10_chr2	50269664	2507	3123	419	620	60	tp:A:P	cm:i:28	s1:i:428	s2:i:0	dv:f:0.0159
SRR29535114.1407201	1748	826	927	+	LF10_chr1	50495432	50483307	50483408	90	101	51	tp:A:P	cm:i:9	s1:i:95	s2:i:65	dv:f:0.0136
SRR29535114.1407710	256	38	226	-	LF10_chr4	46604272	46555845	46556033	153	189	60	tp:A:P	cm:i:14	s1:i:150	s2:i:0	dv:f:0.0148
SRR29535114.1407893	249	80	122	-	LF10_chr8	39140677	30348	30390	42	42	0	tp:A:P	cm:i:3	s1:i:42	s2:i:42	dv:f:0.0165
SRR29535114.1408024	1748	272	320	+	LF10_chr1	50495432	50483367	50483415	48	48	0	tp:A:P	cm:i:5	s1:i:48	s2:i:47	dv:f:0.0174
SRR29535114.1408144	29408	26347	26466	+	LF10_chr1	50495432	7164	7285	74	121	50	tp:A:P	cm:i:6	s1:i:77	s2:i:0	dv:f:0.0147
SRR29535114.1408314	36365	35805	35938	-	LF10_chr8	39140677	38124	38258	70	134	0	tp:A:P	cm:i:3	s1:i:66	s2:i:44	dv:f:0.0454
SRR29535114.1408386	3151	2107	2177	-	LF10_chr1	50495432	7141	7213	70	72	49	tp:A:P	cm:i:7	s1:i:69	s2:i:0	dv:f:0.0095
SRR29535114.1408653	47500	24341	24548	-	LF10_chr1	50495432	7165	7390	86	225	59	tp:A:P	cm:i:7	s1:i:78	s2:i:0	dv:f:0.0193
SRR29535114.1409032	8803	5639	5813	+	LF10_chr1	50495432	50483305	50483482	126	177	11	tp:A:P	cm:i:11	s1:i:132	s2:i:124	dv:f:0.0111
SRR29535114.1409120	36693	28511	28659	-	LF10_chr1	50495432	7137	7285	102	148	60	tp:A:P	cm:i:9	s1:i:106	s2:i:0	dv:f:0.0106
SRR29535114.1409414	34612	33326	33475	-	LF10_chr1	50495432	50483316	50483466	119	150	16	tp:A:P	cm:i:9	s1:i:123	s2:i:111	dv:f:0.0133
SRR29535114.1409613	26918	16906	17171	+	LF10_chr1	50495432	7124	7390	116	266	60	tp:A:P	cm:i:9	s1:i:116	s2:i:0	dv:f:0.0232
SRR29535114.1410111	3879	3319	3392	+	LF10_chr1	50495432	7138	7213	61	75	18	tp:A:P	cm:i:3	s1:i:63	s2:i:0	dv:f:0.0187
SRR29535114.1410158	312	48	89	-	LF10_chr7	34875448	34842009	34842050	41	41	0	tp:A:P	cm:i:3	s1:i:41	s2:i:0	dv:f:0.0153
SRR29535114.1410520	350	153	241	-	LF10_chr1	50495432	7124	7213	88	89	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0080
SRR29535114.1410835	786	101	738	-	LF10_chr5	48825035	32766	33413	287	653	60	tp:A:P	cm:i:22	s1:i:282	s2:i:0	dv:f:0.0300
SRR29535114.1410836	818	47	268	-	LF10_chr1	50495432	7164	7390	98	226	24	tp:A:P	cm:i:6	s1:i:95	s2:i:74	dv:f:0.0389
SRR29535114.1411130	687	90	235	-	LF10_chr1	50495432	7137	7285	86	148	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0120
SRR29535114.1411189	39309	26248	26481	-	LF10_chr1	50495432	7144	7390	106	246	60	tp:A:P	cm:i:8	s1:i:97	s2:i:0	dv:f:0.0180
SRR29535114.1411276	6600	1987	2159	+	LF10_chr1	50495432	50483307	50483482	151	175	21	tp:A:P	cm:i:20	s1:i:154	s2:i:137	dv:f:0.0064
SRR29535114.1411313	11893	10668	10774	+	LF10_chr1	50495432	50483307	50483415	64	108	8	tp:A:P	cm:i:3	s1:i:66	s2:i:51	dv:f:0.0356
SRR29535114.1411597	1260	300	354	+	LF10_chr1	50495432	7143	7197	54	54	10	tp:A:P	cm:i:5	s1:i:54	s2:i:0	dv:f:0.0119
SRR29535114.1411890	4877	42	4149	+	LF10_chr3	45743229	45738888	45742909	1922	4321	60	tp:A:P	cm:i:130	s1:i:1785	s2:i:163	dv:f:0.0217
SRR29535114.1411890	4877	4094	4385	+	LF10_chr1	50495432	50494831	50495194	145	365	8	tp:A:P	cm:i:6	s1:i:142	s2:i:128	dv:f:0.0377
SRR29535114.1411890	4877	4155	4573	-	LF10_chr2	50269664	913	1340	150	514	59	tp:A:P	cm:i:6	s1:i:119	s2:i:57	dv:f:0.0446
SRR29535114.1411890	4877	4490	4803	-	LF10_chr1	50495432	334	641	88	317	33	tp:A:P	cm:i:4	s1:i:78	s2:i:0	dv:f:0.0433
SRR29535114.1412128	40571	6885	6948	+	LF10_chr1	50495432	7113	7177	63	64	36	tp:A:P	cm:i:6	s1:i:63	s2:i:0	dv:f:0.0148
SRR29535114.1412166	1818	126	1760	-	LF10_chr1	50495432	50456465	50458133	971	1679	60	tp:A:P	cm:i:80	s1:i:948	s2:i:0	dv:f:0.0162
SRR29535114.1412728	32259	23891	23931	-	LF10_chr1	50495432	7137	7177	40	40	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.0189
SRR29535114.1412936	6384	3867	4022	+	LF10_chr1	50495432	7125	7285	111	160	60	tp:A:P	cm:i:5	s1:i:117	s2:i:0	dv:f:0.0175
SRR29535114.1412945	2450	895	1068	+	LF10_chr1	50495432	50483307	50483482	158	175	60	tp:A:P	cm:i:19	s1:i:166	s2:i:91	dv:f:0.0085
SRR29535114.1413347	713	81	235	-	LF10_chr1	50495432	50483327	50483482	96	155	57	tp:A:P	cm:i:9	s1:i:97	s2:i:63	dv:f:0.0166
SRR29535114.1413478	5613	2646	2757	+	LF10_chr1	50495432	50483369	50483482	103	113	60	tp:A:P	cm:i:13	s1:i:103	s2:i:0	dv:f:0.0075
SRR29535114.1413681	290	170	232	+	LF10_chr7	34875448	7151	7213	57	62	17	tp:A:P	cm:i:3	s1:i:62	s2:i:0	dv:f:0.0174
SRR29535114.1413926	475	36	447	-	LF10_chr4	46604272	46580902	46581312	292	415	60	tp:A:P	cm:i:29	s1:i:278	s2:i:0	dv:f:0.0037
SRR29535114.1414710	35511	9511	9624	-	LF10_chr1	50495432	7168	7285	55	118	19	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0206
SRR29535114.1414997	8247	28	8207	-	LF10_chr1	50495432	37587	45884	4374	8358	60	tp:A:P	cm:i:368	s1:i:4309	s2:i:112	dv:f:0.0177
SRR29535114.1415035	8158	34	8085	+	LF10_chr1	50495432	37562	45825	3965	8333	60	tp:A:P	cm:i:327	s1:i:3846	s2:i:0	dv:f:0.0189
SRR29535114.1415636	6593	3778	3932	+	LF10_chr1	50495432	50483327	50483482	95	155	60	tp:A:P	cm:i:9	s1:i:96	s2:i:50	dv:f:0.0159
SRR29535114.1415944	19278	623	875	-	LF10_chr1	50495432	7137	7390	102	255	43	tp:A:P	cm:i:7	s1:i:102	s2:i:68	dv:f:0.0337
SRR29535114.1415999	1038	129	561	+	LF10_chr8	39140677	23074	23686	137	612	0	tp:A:P	cm:i:10	s1:i:108	s2:i:108	dv:f:0.0426
SRR29535114.1416083	15985	5517	5690	-	LF10_chr1	50495432	50483307	50483482	173	175	20	tp:A:P	cm:i:28	s1:i:173	s2:i:155	dv:f:0.0025
SRR29535114.1416106	1954	40	1938	-	LF10_chr1	50495432	50458758	50460698	1197	1950	60	tp:A:P	cm:i:109	s1:i:1209	s2:i:0	dv:f:0.0134
SRR29535114.1416120	227	112	201	-	LF10_chr1	50495432	7124	7213	89	89	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0082
SRR29535114.1416169	482	85	217	-	LF10_chr2	50269664	8489	8617	62	132	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0301
SRR29535114.1416760	2059	370	515	-	LF10_chr1	50495432	7137	7285	74	148	42	tp:A:P	cm:i:5	s1:i:78	s2:i:0	dv:f:0.0119
SRR29535114.1416786	3010	1306	1473	-	LF10_chr1	50495432	50483316	50483482	108	167	17	tp:A:P	cm:i:8	s1:i:110	s2:i:97	dv:f:0.0205
SRR29535114.1417067	179	74	114	+	LF10_chr8	39140677	25597	25637	40	40	0	tp:A:P	cm:i:4	s1:i:40	s2:i:40	dv:f:0.0147
SRR29535114.1417269	2606	1361	2486	+	LF10_chr2	50269664	50239584	50240742	381	1165	60	tp:A:P	cm:i:27	s1:i:371	s2:i:0	dv:f:0.0323
SRR29535114.1417355	56803	4790	56798	-	LF10_chr4	46604272	46550095	46603289	26832	53521	60	tp:A:P	cm:i:2212	s1:i:26381	s2:i:1020	dv:f:0.0180
SRR29535114.1417738	841	36	794	+	LF10_chr7	34875448	31741	32515	419	775	60	tp:A:P	cm:i:39	s1:i:401	s2:i:0	dv:f:0.0199
SRR29535114.1417880	21382	10264	10420	-	LF10_chr1	50495432	50483307	50483463	156	156	60	tp:A:P	cm:i:24	s1:i:156	s2:i:86	dv:f:0.0028
SRR29535114.1417881	13959	3823	3899	+	LF10_chr1	50495432	7137	7213	76	76	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0094
SRR29535114.1417903	10205	4675	4828	+	LF10_chr1	50495432	50483327	50483482	88	155	14	tp:A:P	cm:i:8	s1:i:92	s2:i:83	dv:f:0.0143
SRR29535114.1418159	777	65	210	+	LF10_chr1	50495432	7137	7285	111	148	60	tp:A:P	cm:i:8	s1:i:114	s2:i:0	dv:f:0.0079
SRR29535114.1418380	589	168	575	+	LF10_chr8	39140677	39134696	39135107	332	413	60	tp:A:P	cm:i:28	s1:i:336	s2:i:0	dv:f:0.0067
SRR29535114.1418948	23048	16096	16241	-	LF10_chr1	50495432	50483317	50483463	145	146	16	tp:A:P	cm:i:23	s1:i:145	s2:i:132	dv:f:0.0030
SRR29535114.1419008	22939	282	358	+	LF10_chr1	50495432	7136	7213	76	77	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0092
SRR29535114.1419891	17407	818	1042	-	LF10_chr1	50495432	7136	7361	116	225	60	tp:A:P	cm:i:9	s1:i:115	s2:i:72	dv:f:0.0250
SRR29535114.1419954	5445	3760	3917	-	LF10_chr1	50495432	7124	7285	112	161	60	tp:A:P	cm:i:10	s1:i:113	s2:i:0	dv:f:0.0100
SRR29535114.1420308	3104	855	1017	+	LF10_chr1	50495432	50483308	50483482	119	174	6	tp:A:P	cm:i:11	s1:i:118	s2:i:114	dv:f:0.0139
SRR29535114.1420321	3699	602	703	+	LF10_chr1	50495432	50483379	50483482	78	103	54	tp:A:P	cm:i:9	s1:i:80	s2:i:46	dv:f:0.0071
SRR29535114.1420461	6754	216	291	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0094
SRR29535114.1420472	18782	7196	7244	+	LF10_chr1	50495432	7124	7173	48	49	7	tp:A:P	cm:i:3	s1:i:48	s2:i:0	dv:f:0.0191
SRR29535114.1420613	537	129	346	+	LF10_chr4	46604272	46558715	46558937	131	222	60	tp:A:P	cm:i:9	s1:i:130	s2:i:0	dv:f:0.0226
SRR29535114.1421070	12325	3717	3979	+	LF10_chr1	50495432	7125	7390	127	266	60	tp:A:P	cm:i:7	s1:i:128	s2:i:69	dv:f:0.0306
SRR29535114.1421291	879	616	692	-	LF10_chr1	50495432	7136	7213	76	77	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0089
SRR29535114.1421359	464	111	228	+	LF10_chr5	48825035	48776443	48776558	109	117	20	tp:A:P	cm:i:7	s1:i:99	s2:i:78	dv:f:0.0133
SRR29535114.1421359	464	161	435	+	LF10_chr5	48825035	48775431	48775714	93	284	52	tp:A:P	cm:i:5	s1:i:95	s2:i:0	dv:f:0.0509
SRR29535114.1422250	10154	2495	2601	-	LF10_chr1	50495432	50483289	50483394	105	106	56	tp:A:P	cm:i:14	s1:i:105	s2:i:70	dv:f:0.0049
SRR29535114.1422375	29755	1416	1516	-	LF10_chr1	50495432	7113	7213	100	100	60	tp:A:P	cm:i:11	s1:i:100	s2:i:0	dv:f:0.0060
SRR29535114.1422432	724	82	662	+	LF10_chr6	67806300	14230	14816	382	592	60	tp:A:P	cm:i:29	s1:i:363	s2:i:61	dv:f:0.0219
SRR29535114.1422443	8541	7257	7371	-	LF10_chr1	50495432	7169	7285	68	116	35	tp:A:P	cm:i:5	s1:i:69	s2:i:0	dv:f:0.0223
SRR29535114.1422678	46654	23660	23885	+	LF10_chr1	50495432	7164	7390	94	226	37	tp:A:P	cm:i:4	s1:i:85	s2:i:0	dv:f:0.0446
SRR29535114.1422869	2491	339	511	+	LF10_chr1	50495432	50483308	50483482	146	174	60	tp:A:P	cm:i:11	s1:i:150	s2:i:67	dv:f:0.0158
SRR29535114.1423269	2940	1416	1650	-	LF10_chr1	50495432	7144	7390	94	246	60	tp:A:P	cm:i:7	s1:i:90	s2:i:0	dv:f:0.0280
SRR29535114.1423482	26080	6798	6970	-	LF10_chr1	50495432	7112	7285	107	173	60	tp:A:P	cm:i:11	s1:i:111	s2:i:0	dv:f:0.0089
SRR29535114.1423895	874	86	742	+	LF10_chr8	39140677	28503	29348	155	845	0	tp:A:P	cm:i:11	s1:i:130	s2:i:129	dv:f:0.0440
SRR29535114.1424160	28849	17829	17909	+	LF10_chr1	50495432	50483340	50483424	78	84	60	tp:A:P	cm:i:8	s1:i:78	s2:i:0	dv:f:0.0114
SRR29535114.1424387	5033	4844	4921	-	LF10_chr7	34875448	23094	23173	63	79	0	tp:A:P	cm:i:5	s1:i:66	s2:i:64	dv:f:0.0177
SRR29535114.1424562	1086	68	227	+	LF10_chr4	46604272	46563626	46563787	154	161	60	tp:A:P	cm:i:13	s1:i:158	s2:i:87	dv:f:0.0101
SRR29535114.1425129	23672	22771	22850	-	LF10_chr1	50495432	7118	7197	79	79	60	tp:A:P	cm:i:8	s1:i:79	s2:i:0	dv:f:0.0081
SRR29535114.1425685	2867	522	700	-	LF10_chr5	48825035	48790728	48790916	61	188	17	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0361
SRR29535114.1425878	681	364	657	+	LF10_chr1	50495432	8585	8885	76	300	23	tp:A:P	cm:i:3	s1:i:73	s2:i:0	dv:f:0.0727
SRR29535114.1426142	15981	4738	9490	+	LF10_chr8	39140677	21522	27087	965	5570	11	tp:A:P	cm:i:59	s1:i:835	s2:i:779	dv:f:0.0616
SRR29535114.1426528	388	130	235	-	LF10_chr8	39140677	23370	23475	105	105	0	tp:A:P	cm:i:9	s1:i:105	s2:i:105	dv:f:0.0069
SRR29535114.1426950	19977	19210	19323	+	LF10_chr1	50495432	7172	7285	67	113	29	tp:A:P	cm:i:4	s1:i:71	s2:i:0	dv:f:0.0202
SRR29535114.1427441	16379	6655	6737	-	LF10_chr1	50495432	7114	7197	73	83	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0172
SRR29535114.1427511	8727	1361	1530	-	LF10_chr1	50495432	7113	7285	90	174	60	tp:A:P	cm:i:8	s1:i:90	s2:i:0	dv:f:0.0118
SRR29535114.1427753	1557	1381	1533	-	LF10_chr1	50495432	7224	7390	67	166	18	tp:A:P	cm:i:3	s1:i:64	s2:i:0	dv:f:0.0445
SRR29535114.1428601	1171	808	860	+	LF10_chr1	50495432	7124	7177	52	53	14	tp:A:P	cm:i:4	s1:i:52	s2:i:0	dv:f:0.0148
SRR29535114.1428834	36758	28514	28588	-	LF10_chr1	50495432	7137	7213	74	76	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0093
SRR29535114.1428857	31419	10162	10332	+	LF10_chr1	50495432	50483308	50483482	97	174	12	tp:A:P	cm:i:7	s1:i:100	s2:i:88	dv:f:0.0163
SRR29535114.1428947	8049	220	381	+	LF10_chr8	39140677	17416	17604	79	189	28	tp:A:P	cm:i:5	s1:i:73	s2:i:49	dv:f:0.0295
SRR29535114.1429409	46024	34646	34792	-	LF10_chr1	50495432	7137	7285	100	148	60	tp:A:P	cm:i:9	s1:i:103	s2:i:0	dv:f:0.0106
SRR29535114.1429444	33766	10672	10826	+	LF10_chr1	50495432	50483327	50483482	99	156	60	tp:A:P	cm:i:12	s1:i:96	s2:i:55	dv:f:0.0080
SRR29535114.1429464	41639	2485	2669	-	LF10_chr1	50495432	50483289	50483482	136	196	54	tp:A:P	cm:i:11	s1:i:139	s2:i:99	dv:f:0.0195
SRR29535114.1429483	50896	8382	8526	-	LF10_chr1	50495432	7137	7285	86	148	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0081
SRR29535114.1429491	39237	13936	14024	-	LF10_chr1	50495432	7124	7213	88	89	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0082
SRR29535114.1429492	18193	16521	16636	+	LF10_chr1	50495432	7169	7285	49	116	12	tp:A:P	cm:i:3	s1:i:54	s2:i:0	dv:f:0.0253
SRR29535114.1429508	27824	16179	16239	+	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0108
SRR29535114.1429576	308	207	292	-	LF10_chr4	46604272	46572294	46572379	85	85	60	tp:A:P	cm:i:8	s1:i:85	s2:i:0	dv:f:0.0083
SRR29535114.1429808	511	204	279	+	LF10_chr7	34875448	34849480	34849559	73	79	27	tp:A:P	cm:i:5	s1:i:68	s2:i:44	dv:f:0.0306
SRR29535114.1429855	4108	1238	1486	-	LF10_chr1	50495432	7144	7390	107	248	60	tp:A:P	cm:i:8	s1:i:102	s2:i:0	dv:f:0.0230
SRR29535114.1429904	1058	234	330	-	LF10_chr3	45743229	45742083	45742179	96	96	60	tp:A:P	cm:i:9	s1:i:96	s2:i:0	dv:f:0.0110
SRR29535114.1430612	593	307	355	+	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0151
SRR29535114.1430660	12236	9183	9332	-	LF10_chr1	50495432	7137	7285	101	150	60	tp:A:P	cm:i:9	s1:i:103	s2:i:0	dv:f:0.0107
SRR29535114.1430955	7672	6044	6109	-	LF10_chr1	50495432	50483415	50483480	58	66	17	tp:A:P	cm:i:3	s1:i:62	s2:i:0	dv:f:0.0246
SRR29535114.1430987	1287	42	1254	-	LF10_chr3	45743229	13838	15071	560	1238	60	tp:A:P	cm:i:43	s1:i:573	s2:i:114	dv:f:0.0287
SRR29535114.1431056	3600	128	3336	+	LF10_chr8	39140677	23124	26246	548	3301	3	tp:A:P	cm:i:30	s1:i:492	s2:i:440	dv:f:0.0698
SRR29535114.1431133	30594	17749	17848	+	LF10_chr1	50495432	7113	7213	69	100	18	tp:A:P	cm:i:4	s1:i:73	s2:i:50	dv:f:0.0297
SRR29535114.1431220	7710	6907	7122	-	LF10_chr1	50495432	7164	7390	138	227	60	tp:A:P	cm:i:9	s1:i:127	s2:i:60	dv:f:0.0331
SRR29535114.1431355	29090	274	925	-	LF10_chr5	48825035	48810354	48811200	99	846	2	tp:A:P	cm:i:4	s1:i:74	s2:i:43	dv:f:0.0760
SRR29535114.1431441	807	699	759	+	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0103
SRR29535114.1431569	29128	9534	9831	-	LF10_chr5	48825035	48796054	48796368	95	314	0	tp:A:P	cm:i:3	s1:i:89	s2:i:79	dv:f:0.0526
SRR29535114.1431569	29128	232	276	-	LF10_chr7	34875448	34848842	34848888	44	46	1	tp:A:P	cm:i:3	s1:i:44	s2:i:0	dv:f:0.0170
SRR29535114.1431604	379	173	268	-	LF10_chr8	39140677	17559	17650	72	95	3	tp:A:P	cm:i:5	s1:i:71	s2:i:68	dv:f:0.0237
SRR29535114.1431761	1522	836	956	-	LF10_chr1	50495432	7164	7285	68	122	37	tp:A:P	cm:i:5	s1:i:71	s2:i:0	dv:f:0.0254
SRR29535114.1432411	443	101	186	-	LF10_chr1	50495432	7113	7197	76	85	60	tp:A:P	cm:i:7	s1:i:80	s2:i:0	dv:f:0.0158
SRR29535114.1432413	1521	95	138	-	LF10_chr1	50495432	7169	7213	43	44	3	tp:A:P	cm:i:3	s1:i:43	s2:i:0	dv:f:0.0194
SRR29535114.1433096	8416	3283	3404	+	LF10_chr1	50495432	7163	7285	75	122	50	tp:A:P	cm:i:6	s1:i:78	s2:i:0	dv:f:0.0151
SRR29535114.1433282	6028	1309	1469	+	LF10_chr1	50495432	7125	7285	82	161	39	tp:A:P	cm:i:4	s1:i:89	s2:i:0	dv:f:0.0302
SRR29535114.1433638	43908	42248	42467	-	LF10_chr1	50495432	7137	7361	67	224	18	tp:A:P	cm:i:3	s1:i:64	s2:i:0	dv:f:0.0429
SRR29535114.1433677	4317	1007	1081	-	LF10_chr1	50495432	7137	7213	74	76	54	tp:A:P	cm:i:7	s1:i:73	s2:i:0	dv:f:0.0093
SRR29535114.1433678	4273	3214	3303	+	LF10_chr1	50495432	7124	7213	80	89	43	tp:A:P	cm:i:5	s1:i:80	s2:i:0	dv:f:0.0211
SRR29535114.1433975	527	185	259	+	LF10_chr1	50495432	7137	7213	74	76	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0094
SRR29535114.1434073	1065	34	1010	+	LF10_chr5	48825035	48822151	48823217	453	1071	9	tp:A:P	cm:i:38	s1:i:421	s2:i:405	dv:f:0.0219
SRR29535114.1434232	32947	30902	31061	-	LF10_chr1	50495432	50483308	50483466	146	160	60	tp:A:P	cm:i:18	s1:i:143	s2:i:94	dv:f:0.0089
SRR29535114.1434264	300	52	247	-	LF10_chr2	50269664	27966	28164	140	199	60	tp:A:P	cm:i:12	s1:i:136	s2:i:51	dv:f:0.0093
SRR29535114.1434451	35243	2266	2405	-	LF10_chr1	50495432	7144	7285	128	142	60	tp:A:P	cm:i:10	s1:i:127	s2:i:0	dv:f:0.0121
SRR29535114.1434532	981	119	938	-	LF10_chr4	46604272	46579049	46579852	447	825	60	tp:A:P	cm:i:31	s1:i:417	s2:i:0	dv:f:0.0208
SRR29535114.1434700	41197	5444	5592	+	LF10_chr1	50495432	7138	7285	84	148	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0117
SRR29535114.1434799	694	110	666	-	LF10_chr4	46604272	46562049	46562646	243	597	60	tp:A:P	cm:i:22	s1:i:233	s2:i:0	dv:f:0.0190
SRR29535114.1434855	1308	229	318	+	LF10_chr1	50495432	7124	7213	89	89	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0080
SRR29535114.1435383	2620	1714	1861	-	LF10_chr1	50495432	7137	7285	101	148	60	tp:A:P	cm:i:9	s1:i:104	s2:i:0	dv:f:0.0108
SRR29535114.1435570	32861	1162	1329	-	LF10_chr1	50495432	7223	7390	75	168	5	tp:A:P	cm:i:4	s1:i:78	s2:i:72	dv:f:0.0324
SRR29535114.1435802	931	351	407	+	LF10_chr4	46604272	46578910	46578965	55	56	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0170
SRR29535114.1435891	14790	4053	4199	-	LF10_chr1	50495432	7136	7285	87	149	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0119
SRR29535114.1435989	14724	10557	10618	+	LF10_chr1	50495432	7137	7197	60	61	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0108
SRR29535114.1436042	781	182	574	-	LF10_chr8	39140677	23445	23848	193	403	36	tp:A:P	cm:i:10	s1:i:207	s2:i:129	dv:f:0.0324
SRR29535114.1436145	1367	48	1299	-	LF10_chr3	45743229	45695350	45696623	588	1278	60	tp:A:P	cm:i:49	s1:i:569	s2:i:276	dv:f:0.0247
SRR29535114.1436171	11889	6542	6640	-	LF10_chr1	50495432	50483381	50483482	70	101	44	tp:A:P	cm:i:6	s1:i:71	s2:i:0	dv:f:0.0181
SRR29535114.1436981	23459	9120	9204	+	LF10_chr1	50495432	50483398	50483482	69	85	33	tp:A:P	cm:i:5	s1:i:67	s2:i:0	dv:f:0.0171
SRR29535114.1437395	8770	2127	8559	+	LF10_chr6	67806300	758	7422	2034	6697	60	tp:A:P	cm:i:130	s1:i:1961	s2:i:342	dv:f:0.0329
SRR29535114.1437605	1679	62	170	-	LF10_chr1	50495432	50483308	50483415	67	108	21	tp:A:P	cm:i:3	s1:i:69	s2:i:0	dv:f:0.0178
SRR29535114.1437635	19786	12146	12266	-	LF10_chr1	50495432	7164	7285	70	121	41	tp:A:P	cm:i:5	s1:i:76	s2:i:0	dv:f:0.0218
SRR29535114.1437652	7242	1369	1521	-	LF10_chr1	50495432	50483326	50483482	129	158	28	tp:A:P	cm:i:10	s1:i:130	s2:i:110	dv:f:0.0146
SRR29535114.1437694	42491	25644	25732	-	LF10_chr1	50495432	7125	7213	88	88	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0082
SRR29535114.1437941	364	25	343	+	LF10_chr1	50495432	33148	33475	222	331	60	tp:A:P	cm:i:17	s1:i:210	s2:i:0	dv:f:0.0062
SRR29535114.1438272	16633	5661	5721	-	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0107
SRR29535114.1438365	1101	416	480	+	LF10_chr4	46604272	46578910	46578973	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0117
SRR29535114.1438670	589	146	207	+	LF10_chr4	46604272	46578912	46578973	61	61	28	tp:A:P	cm:i:5	s1:i:61	s2:i:0	dv:f:0.0111
SRR29535114.1439416	32520	1537	1711	-	LF10_chr1	50495432	50483307	50483482	76	175	51	tp:A:P	cm:i:6	s1:i:79	s2:i:0	dv:f:0.0183
SRR29535114.1439416	32520	2578	2642	-	LF10_chr4	46604272	46578910	46578973	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0121
SRR29535114.1439792	519	250	516	-	LF10_chr8	39140677	21541	21811	189	270	22	tp:A:P	cm:i:11	s1:i:202	s2:i:167	dv:f:0.0230
SRR29535114.1439792	519	90	359	-	LF10_chr8	39140677	28094	28370	95	276	4	tp:A:P	cm:i:5	s1:i:87	s2:i:83	dv:f:0.0403
SRR29535114.1440036	6347	6193	6345	-	LF10_chr5	48825035	15975	16127	138	153	60	tp:A:P	cm:i:16	s1:i:141	s2:i:0	dv:f:0.0100
SRR29535114.1440499	1030	137	1003	-	LF10_chr8	39140677	21408	22300	175	892	2	tp:A:P	cm:i:8	s1:i:175	s2:i:158	dv:f:0.0674
SRR29535114.1440781	20847	18159	18299	-	LF10_chr1	50495432	7143	7285	95	142	60	tp:A:P	cm:i:8	s1:i:98	s2:i:0	dv:f:0.0181
SRR29535114.1440844	314	205	251	-	LF10_chr5	48825035	12199	12245	46	46	0	tp:A:P	cm:i:3	s1:i:46	s2:i:45	dv:f:0.0181
SRR29535114.1440977	424	278	338	-	LF10_chr3	45743229	45742017	45742077	55	60	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0187
SRR29535114.1440990	28373	10081	10252	+	LF10_chr1	50495432	50483307	50483482	153	175	55	tp:A:P	cm:i:16	s1:i:159	s2:i:101	dv:f:0.0098
SRR29535114.1441193	118419	47724	48826	+	LF10_chr1	50495432	16050	17162	807	1117	60	tp:A:P	cm:i:77	s1:i:807	s2:i:0	dv:f:0.0053
SRR29535114.1441253	55011	8722	8869	+	LF10_chr1	50495432	7138	7287	82	149	59	tp:A:P	cm:i:8	s1:i:86	s2:i:0	dv:f:0.0117
