query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.615038	6616	3	6616	-	OY979766.1	136469214	136417012	136423623	6542	6613	60	6542
ERR10809407.277483	11642	4418	11639	-	OY979768.1	55528949	55487057	55511787	6541	24760	60	6541
ERR10809407.361657	6570	4	6568	-	OY979766.1	136469214	136430004	136436571	6535	6570	6	6535
ERR10809407.959758	6906	5	6903	-	OY979769.1	45422575	29519	36436	6530	6919	60	6530
ERR10809407.1621518	6669	4	6663	-	OY979768.1	55528949	55509083	55515746	6529	6663	53	6529
ERR10809407.339542	6587	2	6578	+	OY979766.1	136469214	29792	36370	6525	6578	5	6525
ERR10809407.635661	6733	2	6731	+	OY979768.1	55528949	55484174	55491694	6521	7524	48	6521
ERR10809407.1177923	6573	5	6570	+	OY979766.1	136469214	136432750	136439305	6520	6565	12	6520
ERR10809407.1569519	9047	12	7430	+	OY979768.1	55528949	55481690	55489947	6519	8333	60	6519
ERR10809407.236264	6544	8	6539	-	OY979769.1	45422575	1290	7821	6512	6531	0	6512
ERR10809407.1148635	6576	1	6570	-	OY979769.1	45422575	6525	13099	6512	6574	0	6512
ERR10809407.1639998	7031	0	7022	-	OY979769.1	45422575	12621	19645	6511	7024	60	6511
ERR10809407.414283	6621	8	6615	+	OY979767.1	119242295	27269	33891	6501	6625	24	6501
ERR10809407.1445006	6671	88	6663	-	OY979768.1	55528949	55508098	55514675	6501	6584	18	6501
ERR10809407.750853	6727	0	6722	+	OY979767.1	119242295	38775	45496	6500	6723	60	6500
ERR10809407.1975631	6558	4	6553	-	OY979768.1	55528949	55483858	55490407	6499	6549	60	6499
ERR10809407.1841005	7920	568	7913	-	OY979767.1	119242295	119188341	119199314	6496	10973	4	6496
ERR10809407.121348	6544	25	6544	-	OY979769.1	45422575	1829	8348	6495	6519	0	6495
ERR10809407.232592	11289	8	6564	-	OY979769.1	45422575	6516	13076	6488	6561	0	6488
ERR10809407.1063329	9333	2	9333	+	OY979766.1	136469214	136458853	136468213	6483	9373	10	6483
ERR10809407.1095288	6528	1	6525	-	OY979768.1	55528949	55483065	55490537	6481	7476	60	6481
ERR10809407.1901808	9791	3244	9791	-	OY979769.1	45422575	901	7451	6480	6553	0	6480
ERR10809407.444113	9904	5	7164	+	OY979768.1	55528949	55487119	55511787	6479	24698	60	6479
ERR10809407.76301	6773	158	6758	-	OY979768.1	55528949	55475714	55482295	6478	6603	0	6478
ERR10809407.1555624	10545	0	6544	+	OY979767.1	119242295	119230508	119237051	6476	6544	28	6476
ERR10809407.9749	7011	1	7006	+	OY979768.1	55528949	55483296	55490772	6476	7891	60	6476
ERR10809407.929281	7596	1	7339	+	OY979767.1	119242295	35282	42210	6470	7356	0	6470
ERR10809407.1123930	8088	5	8080	-	OY979766.1	136469214	136454573	136467266	6469	12864	32	6469
ERR10809407.1102602	6535	1	6530	+	OY979769.1	45422575	45377524	45384061	6463	6537	0	6463
ERR10809407.534479	6735	0	6559	-	OY979768.1	55528949	55507186	55513747	6461	6565	22	6461
ERR10809407.1558273	6521	2	6513	+	OY979769.1	45422575	4713	11224	6458	6511	0	6458
ERR10809407.1476372	6538	6	6533	+	OY979768.1	55528949	55479479	55486912	6448	7433	35	6448
ERR10809407.475515	6760	8	6723	-	OY979767.1	119242295	119215487	119222203	6447	6716	30	6447
ERR10809407.649082	11806	3717	11804	+	OY979769.1	45422575	45390639	45398641	6442	8087	0	6442
ERR10809407.1048553	7173	18	7170	+	OY979767.1	119242295	14361	21555	6440	7208	60	6440
ERR10809407.1424087	9937	2806	9932	-	OY979768.1	55528949	55487151	55511787	6440	24666	60	6440
ERR10809407.202423	6712	2	6704	-	OY979768.1	55528949	55480809	55488295	6439	7494	60	6439
ERR10809407.483373	6831	389	6826	-	OY979768.1	55528949	55493530	55499972	6437	6442	60	6437
ERR10809407.12327	6496	3	6494	-	OY979769.1	45422575	2857	9353	6437	6496	0	6437
ERR10809407.1283229	6484	5	6482	+	OY979769.1	45422575	7052	13525	6435	6477	0	6435
ERR10809407.1980074	6555	6	6550	-	OY979769.1	45422575	45410933	45417510	6430	6578	3	6430
ERR10809407.46644	7891	1074	7889	-	OY979768.1	55528949	55486333	55493126	6426	6818	0	6426
ERR10809407.388643	6742	21	6737	-	OY979769.1	45422575	45411493	45418246	6424	6778	0	6424
ERR10809407.275768	6555	8	6549	+	OY979768.1	55528949	55483045	55490443	6423	7403	60	6423
ERR10809407.1476199	7380	4	7378	-	OY979766.1	136469214	136437812	136446300	6421	8906	43	6421
ERR10809407.1424433	6457	3	6455	-	OY979769.1	45422575	6427	12875	6414	6452	0	6414
ERR10809407.1935036	8497	7	8488	+	OY979769.1	45422575	45404113	45412606	6410	8521	19	6410
ERR10809407.1427474	8400	5	8395	+	OY979769.1	45422575	45403231	45411623	6409	8400	0	6409
ERR10809407.52675	13828	4081	10905	-	OY979769.1	45422575	17311	24193	6408	6899	0	6408
ERR10809407.1286127	6532	2	6526	+	OY979768.1	55528949	55483086	55490464	6407	7382	60	6407
ERR10809407.1867259	6462	9	6458	-	OY979769.1	45422575	7925	14370	6407	6449	0	6407
ERR10809407.1599392	7112	572	7109	+	OY979768.1	55528949	55486124	55510630	6404	24522	32	6404
ERR10809407.2026993	8633	8	8626	+	OY979769.1	45422575	45402489	45411109	6403	8620	2	6403
ERR10809407.1441252	6496	3	6495	-	OY979767.1	119242295	119222173	119228677	6401	6505	60	6401
ERR10809407.236234	6409	3	6409	+	OY979767.1	119242295	6872	13279	6397	6407	60	6397
ERR10809407.924572	9028	1531	9023	-	OY979766.1	136469214	136448880	136456327	6396	7590	0	6396
ERR10809407.971062	6420	7	6415	-	OY979768.1	55528949	55475102	55481510	6394	6408	0	6394
ERR10809407.1275567	8261	28	8256	+	OY979769.1	45422575	45404222	45412469	6394	8253	18	6394
ERR10809407.755657	10513	1	6453	-	OY979769.1	45422575	6516	12970	6393	6454	0	6393
ERR10809407.909640	7598	7	7594	+	OY979766.1	136469214	136455325	136468116	6392	12820	2	6392
ERR10809407.1664275	6402	3	6402	+	OY979769.1	45422575	9704	16104	6388	6400	2	6388
ERR10809407.1027973	7074	1	7070	+	OY979769.1	45422575	45396939	45404010	6385	7071	60	6385
ERR10809407.1121447	11538	8	6445	-	OY979769.1	45422575	6516	12952	6383	6437	0	6383
ERR10809407.800423	6409	8	6405	+	OY979769.1	45422575	1152	7549	6383	6397	0	6383
ERR10809407.1500586	8012	3	6470	+	OY979768.1	55528949	55482516	55489882	6379	7370	60	6379
ERR10809407.934928	13131	5612	13118	+	OY979766.1	136469214	136432966	136440457	6379	7612	0	6379
ERR10809407.946587	6526	0	6523	+	OY979768.1	55528949	55481185	55488523	6377	7343	60	6377
ERR10809407.1114408	11999	4928	11999	-	OY979768.1	55528949	55487204	55511787	6377	24613	60	6377
ERR10809407.865326	6394	2	6392	-	OY979768.1	55528949	55474728	55481118	6376	6390	0	6376
ERR10809407.160460	6485	74	6485	+	OY979769.1	45422575	24287	30707	6375	6420	0	6375
ERR10809407.1248909	7672	4	7671	-	OY979769.1	45422575	45405210	45412882	6374	7675	34	6374
ERR10809407.880208	6388	5	6388	-	OY979769.1	45422575	1120	7503	6369	6383	0	6369
ERR10809407.1804804	6440	1	6430	+	OY979768.1	55528949	55480026	55486455	6369	6429	17	6369
ERR10809407.96514	6942	7	6513	-	OY979768.1	55528949	55481821	55489135	6366	7314	60	6366
ERR10809407.1249168	6393	6	6391	-	OY979768.1	55528949	55474625	55481010	6364	6385	0	6364
ERR10809407.1161131	11395	1	6414	-	OY979769.1	45422575	6516	12931	6363	6415	0	6363
ERR10809407.1766563	10966	4599	10960	-	OY979768.1	55528949	55522580	55528941	6358	6361	0	6358
ERR10809407.208433	12889	5710	12889	-	OY979768.1	55528949	55487094	55511787	6357	24728	60	6357
ERR10809407.620752	6413	8	6396	-	OY979769.1	45422575	5452	11841	6356	6389	0	6356
ERR10809407.1622461	6678	6	6675	-	OY979768.1	55528949	55479797	55487109	6353	7312	46	6353
ERR10809407.1980667	8370	8	8363	+	OY979768.1	55528949	55478996	55487779	6352	9318	60	6352
ERR10809407.394759	6400	8	6393	-	OY979768.1	55528949	55486430	55492812	6351	6386	0	6351
ERR10809407.416446	6543	5	6535	+	OY979769.1	45422575	45412266	45418794	6349	6530	31	6349
ERR10809407.956926	6385	7	6380	-	OY979768.1	55528949	55486291	55492664	6345	6373	0	6345
ERR10809407.249344	6969	2	6969	+	OY979769.1	45422575	45407045	45414002	6344	6972	45	6344
ERR10809407.1113183	8991	8	8980	-	OY979768.1	55528949	55470070	55479211	6343	9321	0	6343
ERR10809407.645215	6350	7	6350	-	OY979766.1	136469214	136427552	136433896	6343	6344	15	6343
ERR10809407.1814782	6666	0	6661	-	OY979769.1	45422575	45408349	45415016	6337	6668	9	6337
ERR10809407.75888	6580	7	6578	+	OY979768.1	55528949	55483533	55490094	6335	6581	60	6335
ERR10809407.1969663	6413	2	6406	+	OY979768.1	55528949	55504869	55511274	6331	6405	49	6331
ERR10809407.1753266	6441	7	6439	+	OY979769.1	45422575	45410296	45416720	6330	6435	4	6330
ERR10809407.1221954	6416	3	6416	+	OY979767.1	119242295	119217288	119223702	6329	6417	38	6329
ERR10809407.992265	6343	2	6342	+	OY979767.1	119242295	15614	21952	6328	6340	60	6328
ERR10809407.318030	6743	390	6737	-	OY979768.1	55528949	55475957	55482304	6328	6347	0	6328
ERR10809407.568540	7697	1330	7693	+	OY979769.1	45422575	6516	12875	6325	6363	0	6325
ERR10809407.1855224	6396	6	6391	-	OY979769.1	45422575	7911	14285	6323	6385	0	6323
ERR10809407.1775587	7570	7	7562	-	OY979767.1	119242295	119200467	119208021	6320	7573	60	6320
ERR10809407.641934	6370	0	6363	-	OY979768.1	55528949	55474596	55480956	6320	6364	0	6320
ERR10809407.1058068	10862	12	7127	+	OY979769.1	45422575	45411762	45418928	6314	7218	0	6314
ERR10809407.632990	7668	11	6347	+	OY979769.1	45422575	45393161	45399494	6312	6337	1	6312
ERR10809407.892761	7470	654	7466	-	OY979768.1	55528949	55482665	55489947	6309	7681	60	6309
ERR10809407.1427648	10202	3845	10195	-	OY979766.1	136469214	23177	33002	6309	9825	0	6309
ERR10809407.906322	6609	2	6608	-	OY979767.1	119242295	119220533	119227155	6308	6635	60	6308
ERR10809407.148446	11432	14	9420	-	OY979766.1	136469214	136456322	136465893	6308	9585	13	6308
ERR10809407.203036	7273	874	7270	+	OY979768.1	55528949	55481821	55489088	6305	7267	43	6305
ERR10809407.1928518	6468	36	6468	+	OY979768.1	55528949	55486158	55492590	6301	6443	0	6301
ERR10809407.1011230	7717	108	7694	-	OY979766.1	136469214	136452475	136460639	6301	8255	60	6301
ERR10809407.1519922	6875	0	6860	-	OY979768.1	55528949	3025	9896	6299	6885	60	6299
ERR10809407.545361	6701	4	6686	-	OY979768.1	55528949	55509072	55515778	6298	6716	54	6298
ERR10809407.1805235	6322	6	6314	-	OY979769.1	45422575	1419	7728	6289	6309	0	6289
ERR10809407.1171645	7268	6	7266	+	OY979768.1	55528949	55481694	55489058	6288	8148	51	6288
ERR10809407.990742	6944	637	6935	-	OY979769.1	45422575	17894	24193	6283	6300	1	6283
ERR10809407.200232	6385	4	6384	-	OY979769.1	45422575	45387652	45394030	6282	6380	60	6282
ERR10809407.410784	11488	1	7065	+	OY979769.1	45422575	45411823	45418928	6275	7162	0	6275
ERR10809407.1035815	6452	59	6452	+	OY979769.1	45422575	5289	11684	6271	6400	0	6271
ERR10809407.1328271	6405	1	6405	-	OY979769.1	45422575	32754	39153	6269	6410	8	6269
ERR10809407.1568830	6386	5	6382	-	OY979769.1	45422575	45415263	45421641	6268	6378	26	6268
ERR10809407.1546383	6332	7	6332	+	OY979766.1	136469214	136428657	136434994	6265	6339	7	6265
ERR10809407.1858573	9754	38	8430	-	OY979766.1	136469214	136456322	136464814	6264	8492	13	6264
ERR10809407.1221569	7196	4	7194	-	OY979768.1	55528949	55483296	55490565	6261	8062	40	6261
ERR10809407.1477689	11718	7	6749	-	OY979769.1	45422575	24287	30890	6259	6753	0	6259
ERR10809407.364455	6634	5	6625	+	OY979768.1	55528949	55483013	55490574	6257	7572	60	6257
ERR10809407.238692	6320	1	6315	-	OY979769.1	45422575	45371987	45378300	6253	6314	60	6253
ERR10809407.1522186	6317	7	6298	+	OY979769.1	45422575	7977	14271	6252	6294	0	6252
ERR10809407.834034	6301	7	6295	-	OY979769.1	45422575	6599	12883	6250	6288	0	6250
ERR10809407.617391	8578	8	6600	+	OY979769.1	45422575	24919	31519	6250	6601	0	6250
ERR10809407.1607988	6863	26	6861	-	OY979766.1	136469214	136453761	136460596	6249	6835	60	6249
ERR10809407.1599558	8679	16	8674	-	OY979766.1	136469214	136438146	136445068	6248	8725	60	6248
ERR10809407.1251913	6597	1	6287	+	OY979768.1	55528949	55508390	55514675	6248	6290	7	6248
ERR10809407.1295407	10928	2	7224	-	OY979769.1	45422575	45399471	45410364	6247	10904	2	6247
ERR10809407.1232944	7012	8	6323	-	OY979768.1	55528949	55484728	55491942	6242	7222	19	6242
ERR10809407.1539371	6565	6	6560	-	OY979768.1	55528949	32505	39062	6234	6557	60	6234
ERR10809407.1213851	8005	3	7249	-	OY979766.1	136469214	136451413	136458557	6232	7381	30	6232
ERR10809407.1472014	6499	241	6494	+	OY979768.1	55528949	55507211	55513852	6228	6645	0	6228
ERR10809407.1895159	9841	3407	9794	-	OY979768.1	55528949	55515480	55521884	6228	6404	60	6228
ERR10809407.1171975	6386	8	6379	-	OY979768.1	55528949	55480909	55488149	6227	7244	60	6227
ERR10809407.1685730	11539	4169	10555	-	OY979768.1	55528949	55515480	55521884	6225	6404	60	6225
ERR10809407.216133	7309	485	7308	+	OY979768.1	55528949	55484728	55491959	6225	7645	20	6225
ERR10809407.1235264	7575	5	7284	-	OY979766.1	136469214	136436902	136445531	6223	9048	60	6223
ERR10809407.1168435	10896	3278	9663	-	OY979768.1	55528949	55515480	55521884	6221	6404	60	6221
ERR10809407.171021	9137	1537	7924	+	OY979768.1	55528949	55515480	55521884	6219	6405	60	6219
ERR10809407.2032851	7146	908	7138	-	OY979769.1	45422575	17962	24193	6218	6231	1	6218
ERR10809407.336037	13291	3796	10181	-	OY979768.1	55528949	55515480	55521884	6217	6404	60	6217
ERR10809407.1393763	6498	1	6498	-	OY979768.1	55528949	55486813	55493311	6216	6498	10	6216
ERR10809407.1157104	6503	6	6497	-	OY979768.1	55528949	55492598	55499091	6215	6493	60	6215
ERR10809407.382744	9350	2370	8754	-	OY979768.1	55528949	55515480	55521884	6213	6404	60	6213
ERR10809407.1045156	12835	4744	11128	-	OY979768.1	55528949	55515480	55521884	6211	6404	60	6211
ERR10809407.2015912	14300	3165	9551	+	OY979768.1	55528949	55515480	55521884	6208	6406	60	6208
ERR10809407.900019	12196	4	6209	+	OY979768.1	55528949	55493762	55499972	6205	6210	60	6205
ERR10809407.407447	11892	4712	11885	+	OY979766.1	136469214	19034	26208	6204	7187	0	6204
ERR10809407.82025	6383	0	6378	+	OY979767.1	119242295	119195168	119201547	6199	6379	60	6199
ERR10809407.953608	6227	1	6224	-	OY979769.1	45422575	1851	8074	6199	6223	0	6199
ERR10809407.1080357	6241	3	6234	+	OY979766.1	136469214	41473	47706	6197	6233	20	6197
ERR10809407.306272	7604	0	7599	+	OY979769.1	45422575	45404818	45412418	6192	7600	17	6192
ERR10809407.208086	7018	6	7010	-	OY979766.1	136469214	136451841	136458859	6191	7108	60	6191
ERR10809407.1885617	6565	4	6561	-	OY979766.1	136469214	24926	34935	6190	10046	0	6190
ERR10809407.1844637	8416	1352	8406	-	OY979768.1	55528949	55482056	55489947	6188	7965	60	6188
ERR10809407.1370477	18190	2	6340	-	OY979767.1	119242295	119185187	119192415	6188	7260	40	6188
ERR10809407.1736006	8070	19	8067	-	OY979768.1	55528949	13778	21551	6187	8048	60	6187
ERR10809407.303284	6365	0	6358	-	OY979768.1	55528949	55474861	55481226	6187	6376	0	6187
ERR10809407.180495	14727	4347	10722	-	OY979768.1	55528949	55515480	55521880	6186	6400	60	6186
ERR10809407.1153546	6227	2	6219	+	OY979767.1	119242295	9196	15418	6182	6222	60	6182
ERR10809407.1517439	7772	711	7766	-	OY979768.1	55528949	55482056	55489947	6176	7964	60	6176
ERR10809407.584833	6759	4	6759	+	OY979768.1	55528949	55484932	55492521	6176	7609	8	6176
ERR10809407.1436243	7163	25	7162	+	OY979767.1	119242295	119202699	119209836	6175	7137	60	6175
ERR10809407.1557478	7157	5	7154	+	OY979768.1	55528949	55482009	55489224	6175	8011	40	6175
ERR10809407.430041	6826	9	6822	-	OY979769.1	45422575	29358	36200	6169	6856	60	6169
ERR10809407.249048	6239	4	6235	-	OY979767.1	119242295	119219307	119225538	6169	6231	60	6169
ERR10809407.1651295	7447	727	7445	-	OY979768.1	55528949	55481185	55488418	6167	7645	52	6167
ERR10809407.385755	6243	7	6240	+	OY979769.1	45422575	45385613	45391842	6161	6238	0	6161
ERR10809407.1794284	6409	6	6403	+	OY979768.1	55528949	8485	14873	6160	6406	60	6160
ERR10809407.1359514	7899	1735	7890	-	OY979769.1	45422575	18038	24193	6155	6155	1	6155
ERR10809407.1504477	6487	3	6484	+	OY979768.1	55528949	29996	36480	6153	6484	60	6153
ERR10809407.611086	6221	20	6221	-	OY979767.1	119242295	1903	8104	6152	6201	60	6152
ERR10809407.84529	9759	1657	8033	+	OY979768.1	55528949	55515480	55521884	6151	6406	60	6151
ERR10809407.1404539	6376	194	6374	+	OY979769.1	45422575	6525	12706	6150	6181	0	6150
ERR10809407.1959545	22875	6	6362	-	OY979767.1	119242295	119185204	119192479	6146	7280	23	6146
ERR10809407.1899405	6305	4	6305	+	OY979769.1	45422575	38723	45038	6146	6320	51	6146
ERR10809407.1952275	6358	6	6350	-	OY979769.1	45422575	1272	7642	6142	6372	0	6142
ERR10809407.833690	8671	2235	8663	+	OY979768.1	55528949	55514670	55521103	6141	6441	60	6141
ERR10809407.584339	14476	4599	10976	-	OY979768.1	55528949	55515480	55521884	6140	6407	60	6140
ERR10809407.821109	8444	1725	8097	+	OY979768.1	55528949	55515480	55521884	6138	6405	60	6138
ERR10809407.2021160	6222	3	6191	-	OY979768.1	55528949	55486124	55510328	6134	24208	13	6134
ERR10809407.568889	7398	6	6278	-	OY979768.1	55528949	55484728	55491852	6132	7141	18	6132
ERR10809407.280911	6157	8	6154	-	OY979768.1	55528949	55478958	55485105	6131	6147	0	6131
ERR10809407.351997	6235	5	6235	+	OY979767.1	119242295	916	7134	6131	6230	39	6131
ERR10809407.383043	8121	1223	8119	+	OY979768.1	55528949	55484728	55492402	6127	7766	17	6127
ERR10809407.136875	6161	7	6159	-	OY979767.1	119242295	32420	38574	6127	6155	3	6127
ERR10809407.1170650	6161	1	6159	-	OY979767.1	119242295	119216043	119222203	6126	6160	29	6126
ERR10809407.1891416	16991	4111	10487	-	OY979768.1	55528949	55515480	55521884	6125	6406	60	6125
ERR10809407.247328	6130	2	6127	+	OY979767.1	119242295	35519	41644	6125	6125	2	6125
ERR10809407.1838512	8436	6	6857	+	OY979768.1	55528949	55482258	55489947	6123	7746	60	6123
ERR10809407.234460	7747	7	7727	-	OY979769.1	45422575	45404221	45411938	6118	7721	0	6118
ERR10809407.332357	6496	7	6489	+	OY979769.1	45422575	3602	10079	6115	6500	0	6115
ERR10809407.315145	13341	0	12898	+	OY979769.1	45422575	10064	24309	6114	14268	20	6114
ERR10809407.1929283	6275	7	6269	+	OY979768.1	55528949	55484159	55491277	6114	7122	51	6114
ERR10809407.1416266	11542	4909	11321	-	OY979768.1	55528949	55515480	55521884	6111	6431	60	6111
ERR10809407.626637	6212	9	6203	-	OY979769.1	45422575	8726	14913	6110	6195	5	6110
ERR10809407.881536	6530	4	6524	+	OY979768.1	55528949	55483619	55490671	6108	7448	60	6108
ERR10809407.400663	10795	0	6111	+	OY979767.1	119242295	288	6399	6107	6112	0	6107
ERR10809407.603062	6184	3	6178	+	OY979768.1	55528949	55484719	55491843	6106	7129	20	6106
ERR10809407.29960	6197	1	6194	+	OY979768.1	55528949	55480191	55487288	6097	7102	56	6097
ERR10809407.208683	7638	6	7627	+	OY979766.1	136469214	136455340	136462967	6090	7631	53	6090
ERR10809407.639582	8278	76	8270	+	OY979766.1	136469214	136459871	136468065	6079	8194	3	6079
ERR10809407.621441	6111	7	6108	-	OY979768.1	55528949	55473056	55479160	6077	6104	0	6077
ERR10809407.1221308	9811	0	6260	-	OY979767.1	119242295	119185204	119192376	6076	7177	36	6076
ERR10809407.1229350	6090	1	6083	+	OY979768.1	55528949	38561	44646	6072	6086	60	6072
ERR10809407.1644178	6126	10	6120	-	OY979769.1	45422575	8717	14822	6070	6110	0	6070
ERR10809407.1865111	6191	8	6185	-	OY979769.1	45422575	47381	53565	6070	6186	21	6070
ERR10809407.1377953	11045	7	7735	-	OY979769.1	45422575	45390639	45398285	6069	7729	0	6069
ERR10809407.558179	6239	9	6239	-	OY979769.1	45422575	36384	42618	6065	6249	33	6065
ERR10809407.2051552	6401	0	6399	-	OY979768.1	55528949	30405	36805	6061	6400	60	6061
ERR10809407.543489	6184	1	6176	-	OY979769.1	45422575	7514	13695	6060	6186	0	6060
ERR10809407.1608724	6083	5	6082	-	OY979769.1	45422575	1374	7451	6058	6077	0	6058
ERR10809407.1219091	8271	1900	8268	+	OY979768.1	55528949	55481821	55489047	6056	7247	0	6056
ERR10809407.551106	12631	3742	10109	-	OY979768.1	55528949	55515480	55521884	6053	6409	60	6053
ERR10809407.267083	6116	4	6113	+	OY979768.1	55528949	55479280	55486344	6047	7064	3	6047
ERR10809407.1702455	6045	0	6045	+	OY979766.1	136469214	31315	37360	6045	6045	0	6045
ERR10809407.883046	7753	1202	7745	+	OY979768.1	55528949	20	6562	6044	6546	60	6044
ERR10809407.1817743	6115	7	6115	-	OY979769.1	45422575	7437	13539	6038	6110	0	6038
ERR10809407.2061916	6351	1	6347	-	OY979768.1	55528949	55483255	55490238	6037	6983	60	6037
ERR10809407.1435340	10423	2502	10423	+	OY979766.1	136469214	136456322	136464319	6030	7997	1	6030
ERR10809407.1440340	8424	4	7787	-	OY979768.1	55528949	55474533	55482373	6030	7988	0	6030
ERR10809407.1292560	7061	8	7061	+	OY979769.1	45422575	45400161	45410850	6025	10689	0	6025
ERR10809407.1660336	7022	10	7020	-	OY979766.1	136469214	136437623	136445749	6022	8544	55	6022
ERR10809407.325332	6072	4	6065	+	OY979769.1	45422575	1701	7762	6018	6061	0	6018
ERR10809407.374154	6028	2	6028	-	OY979769.1	45422575	45393002	45399028	6018	6026	1	6018
ERR10809407.1303937	10122	4084	10114	-	OY979768.1	55528949	55522911	55528941	6018	6031	0	6018
ERR10809407.711661	13490	2255	8612	+	OY979768.1	55528949	55515480	55521884	6017	6409	60	6017
ERR10809407.71136	6074	1	6068	+	OY979766.1	136469214	30032	36102	6017	6070	5	6017
ERR10809407.839103	6780	5	6771	+	OY979767.1	119242295	119212155	119218921	6016	6766	60	6016
ERR10809407.683322	6119	1	6117	-	OY979769.1	45422575	45392897	45399024	6016	6130	2	6016
ERR10809407.1957742	6380	3	6351	-	OY979768.1	55528949	55484272	55491477	6013	7234	38	6013
ERR10809407.1526540	6355	1	6346	+	OY979768.1	55528949	55517961	55524319	6009	6361	60	6009
ERR10809407.1363993	8693	2607	8688	-	OY979769.1	45422575	28893	35179	6008	6286	36	6008
ERR10809407.1255496	13358	6995	13358	-	OY979769.1	45422575	25140	31519	6006	6379	0	6006
ERR10809407.1460685	9399	8	6834	+	OY979769.1	45422575	45412059	45418928	6005	6927	4	6005
ERR10809407.1113312	7525	8	7517	+	OY979768.1	55528949	55478953	55487346	6003	8517	60	6003
ERR10809407.1104847	6978	5	6971	+	OY979767.1	119242295	119199350	119206326	6003	6976	60	6003
ERR10809407.1691528	6035	3	6027	+	OY979769.1	45422575	1134	7164	5993	6030	0	5993
ERR10809407.1578736	6017	8	6008	-	OY979767.1	119242295	7755	13759	5987	6004	60	5987
ERR10809407.396169	7213	12	7206	+	OY979769.1	45422575	45406392	45413584	5987	7221	57	5987
ERR10809407.1090060	9936	3882	9935	-	OY979767.1	119242295	119230998	119237051	5985	6055	30	5985
ERR10809407.1877538	6411	2	6126	-	OY979768.1	55528949	55481821	55488759	5982	6938	60	5982
ERR10809407.1803894	6524	8	6524	+	OY979768.1	55528949	55481541	55488906	5981	7401	60	5981
ERR10809407.979964	5985	1	5981	-	OY979766.1	136469214	136427053	136433033	5980	5980	11	5980
ERR10809407.41642	6452	3	6449	-	OY979768.1	55528949	55483988	55490904	5977	7327	60	5977
ERR10809407.1272281	8279	128	7853	-	OY979768.1	55528949	55471605	55479388	5977	7932	0	5977
ERR10809407.93553	6025	7	6025	+	OY979769.1	45422575	7883	13896	5975	6018	0	5975
ERR10809407.1046841	6077	6	6071	-	OY979769.1	45422575	45372529	45378595	5973	6070	60	5973
ERR10809407.1742920	6027	2	6027	+	OY979766.1	136469214	15969	21996	5971	6027	42	5971
ERR10809407.146463	6969	6	6960	-	OY979768.1	55528949	55499460	55506513	5971	7066	26	5971
ERR10809407.639919	7681	9	6341	-	OY979768.1	55528949	55484728	55491907	5971	7207	21	5971
ERR10809407.262929	11742	1123	11506	+	OY979768.1	55528949	55484728	55498523	5970	14214	10	5970
ERR10809407.1421972	6657	4	6652	+	OY979768.1	55528949	55487308	55511463	5969	24181	8	5969
ERR10809407.839774	6041	1	6037	-	OY979767.1	119242295	119205797	119211833	5969	6038	60	5969
ERR10809407.731645	13212	3811	10184	-	OY979768.1	55528949	55515480	55521884	5966	6415	60	5966
ERR10809407.1526795	6044	9	6044	-	OY979767.1	119242295	36695	42738	5962	6043	28	5962
ERR10809407.809850	6025	21	6017	-	OY979768.1	55528949	55475567	55481567	5960	6000	0	5960
ERR10809407.1687780	6420	228	6412	-	OY979768.1	55528949	55481392	55488488	5960	7099	60	5960
ERR10809407.1927668	6305	127	6296	-	OY979768.1	55528949	55482531	55489572	5960	7046	60	5960
ERR10809407.1404361	6208	5	6204	-	OY979767.1	119242295	17218	23417	5958	6199	11	5958
ERR10809407.627220	6888	5	6035	-	OY979768.1	55528949	55484728	55491657	5957	6937	20	5957
ERR10809407.1520948	5987	7	5978	-	OY979768.1	55528949	55476044	55482015	5957	5971	0	5957
ERR10809407.1934038	6811	35	6803	-	OY979769.1	45422575	32289	39070	5956	6788	2	5956
ERR10809407.2050052	10997	4449	10997	-	OY979769.1	45422575	25003	31519	5953	6557	0	5953
ERR10809407.758034	11634	384	10762	-	OY979768.1	55528949	55484728	55498523	5953	14214	0	5953
ERR10809407.1002642	6020	7	6018	+	OY979769.1	45422575	8782	14794	5945	6012	1	5945
ERR10809407.33657	11401	5450	11397	-	OY979768.1	55528949	55494024	55499972	5945	5950	60	5945
ERR10809407.1185355	5960	7	5958	-	OY979766.1	136469214	20107	26060	5945	5953	0	5945
ERR10809407.337585	6224	5	6219	+	OY979769.1	45422575	30737	36960	5943	6224	46	5943
ERR10809407.196465	6373	5	6364	-	OY979767.1	119242295	25078	31438	5937	6360	60	5937
ERR10809407.701361	11041	2	7571	+	OY979766.1	136469214	136454811	136466999	5935	12358	26	5935
ERR10809407.13732	5955	4	5951	-	OY979769.1	45422575	45375604	45381551	5935	5948	1	5935
ERR10809407.561241	9548	7	6132	-	OY979768.1	55528949	55486124	55510228	5931	24119	60	5931
ERR10809407.1153442	6022	7	6015	+	OY979769.1	45422575	45411680	45417692	5925	6013	10	5925
ERR10809407.568397	6072	16	6068	-	OY979768.1	55528949	55473220	55479276	5925	6062	0	5925
ERR10809407.835041	6134	8	6132	+	OY979769.1	45422575	1525	7672	5922	6148	0	5922
